2.796288e+02, 4.088197e+01 
3.421919e+02, 4.068972e+01 
2.187985e+02, 4.017165e+01 
1.479137e+02, 3.969951e+01 
7.571905e+01, 3.939263e+01 
1.790322e+02, 3.915716e+01 
1.024885e+02, 3.904563e+01 
1.643863e+02, 3.874891e+01 
1.932436e+02, 3.771609e+01 
2.423339e+02, 3.756579e+01 
2.642496e+02, 3.690602e+01 
1.906183e+01, 3.644787e+01 
3.429496e+01, 3.612092e+01 
3.181066e+02, 3.559729e+01 
3.039096e+02, 3.533714e+01 
4.742902e+00, 3.507424e+01 
4.968928e+01, 3.481036e+01 
8.874081e+01, 3.424760e+01 
3.322207e+02, 3.389884e+01 
2.064446e+02, 3.375575e+01 
2.898849e+02, 3.312612e+01 
2.296469e+02, 3.309210e+01 
3.509263e+02, 3.238503e+01 
6.424562e+01, 3.212159e+01 
2.529954e+02, 3.165620e+01 
1.270135e+02, 3.149748e+01 
1.135108e+02, 3.109108e+01 
1.406783e+02, 3.061888e+01 
2.757819e+02, 3.007789e+01 
1.552977e+02, 2.999455e+01 
1.696491e+02, 2.886299e+01 
1.827916e+02, 2.843670e+01 
1.001256e+02, 2.788277e+01 
2.180972e+02, 2.788195e+01 
7.685866e+01, 2.785786e+01 
2.666832e+01, 2.685606e+01 
1.954602e+02, 2.650870e+01 
4.076041e+01, 2.624067e+01 
2.407453e+02, 2.605842e+01 
1.386250e+01, 2.574548e+01 
3.118099e+02, 2.564519e+01 
2.635856e+02, 2.507278e+01 
3.250661e+02, 2.498973e+01 
3.390700e+02, 2.491465e+01 
2.985740e+02, 2.466130e+01 
5.449048e+01, 2.456320e+01 
1.838553e+00, 2.388163e+01 
8.816923e+01, 2.267590e+01 
2.854415e+02, 2.237444e+01 
2.074914e+02, 2.198493e+01 
3.505084e+02, 2.140020e+01 
2.293872e+02, 2.133172e+01 
1.222621e+02, 2.116728e+01 
1.346702e+02, 2.109328e+01 
1.477784e+02, 2.088903e+01 
6.681263e+01, 2.076417e+01 
1.100810e+02, 2.052727e+01 
2.514712e+02, 2.007651e+01 
1.609404e+02, 2.003684e+01 
1.737651e+02, 1.865986e+01 
2.735485e+02, 1.865490e+01 
1.857553e+02, 1.760654e+01 
3.293923e+01, 1.743378e+01 
9.789442e+01, 1.641207e+01 
2.064732e+01, 1.616684e+01 
2.190499e+02, 1.614540e+01 
4.628310e+01, 1.603229e+01 
7.855242e+01, 1.602152e+01 
3.188176e+02, 1.572542e+01 
3.061066e+02, 1.566266e+01 
1.974650e+02, 1.541459e+01 
3.315151e+02, 1.533016e+01 
2.401649e+02, 1.471608e+01 
8.688976e+00, 1.450410e+01 
2.935812e+02, 1.408210e+01 
2.613134e+02, 1.387266e+01 
5.712270e+01, 1.335448e+01 
3.432937e+02, 1.317716e+01 
3.567603e+02, 1.202196e+01 
1.411668e+02, 1.124908e+01 
1.292416e+02, 1.097608e+01 
1.533854e+02, 1.085595e+01 
2.823061e+02, 1.074920e+01 
2.092396e+02, 1.056820e+01 
1.179278e+02, 1.038994e+01 
8.873644e+01, 9.892287e+00 
1.068712e+02, 9.806020e+00 
1.655427e+02, 9.708795e+00 
2.300658e+02, 9.607215e+00 
6.906346e+01, 9.596974e+00 
2.497844e+02, 8.529002e+00 
1.772106e+02, 8.024236e+00 
3.950576e+01, 7.920541e+00 
2.708730e+02, 7.654630e+00 
1.884376e+02, 6.583222e+00 
2.839065e+01, 6.573514e+00 
3.127383e+02, 6.181732e+00 
